17993800
17991900
17992700
17992200
17993600
17991800
17993900
17993700
17993400
17992000
17992806
17991300
17992606
17994300
17991706
17992900
17991600
17990006
17990100
17994406
17994500
00116200
00116300
00995700
00995900
00116600
00135104
00199400
00000406
00438300
00022800
00022700
00022900
00054700
01997200
01992153
00020700
01996000
00383206
00837738
